Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/orders?user_id=7382&order_date=2022-04-11+20%3A00%3A50,1,0,267.2295000011218,267.2295000011218,267.2295000011218,267.2295000011218,4.0,0.0031903944183578415,0.0,270,270,270,270,270,270,270,270,270,270,270
PUT,/orders?user_id=7382&order_date=2022-04-11+20%3A00%3A53,1,0,187.61039999662898,187.61039999662898,187.61039999662898,187.61039999662898,4.0,0.0031903944183578415,0.0,190,190,190,190,190,190,190,190,190,190,190
PUT,/orders?user_id=7382&order_date=2022-04-11+20%3A00%3A56,1,0,624.3658000021242,624.3658000021242,624.3658000021242,624.3658000021242,4.0,0.0031903944183578415,0.0,620,620,620,620,620,620,620,620,620,620,620
PUT,/orders?user_id=7388&order_date=2022-04-11+20%3A02%3A07,1,0,1702.4959999980638,1702.4959999980638,1702.4959999980638,1702.4959999980638,4.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
PUT,/orders?user_id=7476&order_date=2022-04-11+20%3A02%3A24,1,0,2693.745199998375,2693.745199998375,2693.745199998375,2693.745199998375,4.0,0.0031903944183578415,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
PUT,/orders?user_id=7476&order_date=2022-04-11+20%3A02%3A29,1,0,2129.3292000009387,2129.3292000009387,2129.3292000009387,2129.3292000009387,4.0,0.0031903944183578415,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
PUT,/orders?user_id=7476&order_date=2022-04-11+20%3A02%3A35,1,0,4074.8077999996895,4074.8077999996895,4074.8077999996895,4074.8077999996895,4.0,0.0031903944183578415,0.0,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
PUT,/orders?user_id=7476&order_date=2022-04-11+20%3A02%3A41,1,0,7503.008400002727,7503.008400002727,7503.008400002727,7503.008400002727,4.0,0.0031903944183578415,0.0,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
PUT,/orders?user_id=7476&order_date=2022-04-11+20%3A02%3A56,1,0,4152.53070000108,4152.53070000108,4152.53070000108,4152.53070000108,4.0,0.0031903944183578415,0.0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
PUT,/orders?user_id=7476&order_date=2022-04-11+20%3A03%3A04,1,0,5761.750899997423,5761.750899997423,5761.750899997423,5761.750899997423,4.0,0.0031903944183578415,0.0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
PUT,/orders?user_id=7503&order_date=2022-04-11+20%3A02%3A07,1,0,1701.942699997744,1701.942699997744,1701.942699997744,1701.942699997744,4.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
PUT,/orders?user_id=7639&order_date=2022-04-11+20%3A01%3A54,1,0,3107.556200000545,3107.556200000545,3107.556200000545,3107.556200000545,4.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
PUT,/orders?user_id=7639&order_date=2022-04-11+20%3A01%3A58,1,0,2617.497800001729,2617.497800001729,2617.497800001729,2617.497800001729,4.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/orders?user_id=7685,1,0,8197.149899999204,8197.149899999204,8197.149899999204,8197.149899999204,10568.0,0.0031903944183578415,0.0,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200
PUT,/orders?user_id=7732&order_date=2022-04-11+20%3A02%3A08,1,0,1434.055999998236,1434.055999998236,1434.055999998236,1434.055999998236,4.0,0.0031903944183578415,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
PUT,/orders?user_id=7732&order_date=2022-04-11+20%3A02%3A28,1,0,8924.038900000596,8924.038900000596,8924.038900000596,8924.038900000596,4.0,0.0031903944183578415,0.0,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900
PUT,/orders?user_id=7732&order_date=2022-04-11+20%3A02%3A42,1,0,3583.0850999991526,3583.0850999991526,3583.0850999991526,3583.0850999991526,4.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
PUT,/orders?user_id=7732&order_date=2022-04-11+20%3A02%3A50,1,0,1985.0560999984737,1985.0560999984737,1985.0560999984737,1985.0560999984737,4.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
PUT,/orders?user_id=7732&order_date=2022-04-11+20%3A03%3A06,1,0,8051.836899998307,8051.836899998307,8051.836899998307,8051.836899998307,4.0,0.0031903944183578415,0.0,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100
PUT,/orders?user_id=7732&order_date=2022-04-11+20%3A03%3A15,1,0,2959.835000001476,2959.835000001476,2959.835000001476,2959.835000001476,4.0,0.0031903944183578415,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
PUT,/orders?user_id=7732&order_date=2022-04-11+20%3A04%3A24,1,0,3922.9353000009723,3922.9353000009723,3922.9353000009723,3922.9353000009723,4.0,0.0031903944183578415,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
PUT,/orders?user_id=7732&order_date=2022-04-11+20%3A04%3A58,1,0,2263.160499998776,2263.160499998776,2263.160499998776,2263.160499998776,4.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
PUT,/orders?user_id=7759&order_date=2022-04-11+20%3A00%3A56,1,0,518.2019999992917,518.2019999992917,518.2019999992917,518.2019999992917,4.0,0.0031903944183578415,0.0,520,520,520,520,520,520,520,520,520,520,520
PUT,/orders?user_id=7759&order_date=2022-04-11+20%3A00%3A58,1,0,3496.424400000251,3496.424400000251,3496.424400000251,3496.424400000251,4.0,0.0031903944183578415,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
PUT,/orders?user_id=7759&order_date=2022-04-11+20%3A01%3A03,1,0,2237.889099997119,2237.889099997119,2237.889099997119,2237.889099997119,4.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
PUT,/orders?user_id=7759&order_date=2022-04-11+20%3A01%3A10,1,0,1007.9213999997592,1007.9213999997592,1007.9213999997592,1007.9213999997592,4.0,0.0031903944183578415,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
PUT,/orders?user_id=7759&order_date=2022-04-11+20%3A01%3A18,1,0,1996.307599998545,1996.307599998545,1996.307599998545,1996.307599998545,4.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
PUT,/orders?user_id=7759&order_date=2022-04-11+20%3A01%3A24,1,0,1569.8994000013045,1569.8994000013045,1569.8994000013045,1569.8994000013045,4.0,0.0031903944183578415,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/orders?user_id=7815,20,0,9200.0,9253.603735000252,6773.695799998677,11219.035599999188,15639.0,0.06380788836715683,0.0,9300,10000,10000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/orders?user_id=7835,2,0,5614.281000001938,5912.322200001654,5614.281000001938,6210.36340000137,8109.0,0.006380788836715683,0.0,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200
PUT,/orders?user_id=8049&order_date=2022-04-11+20%3A01%3A22,1,0,2659.502099999372,2659.502099999372,2659.502099999372,2659.502099999372,4.0,0.0031903944183578415,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
PUT,/orders?user_id=8049&order_date=2022-04-11+20%3A01%3A32,1,0,1484.4632999993337,1484.4632999993337,1484.4632999993337,1484.4632999993337,4.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
PUT,/orders?user_id=8049&order_date=2022-04-11+20%3A01%3A34,1,0,2222.8854000022693,2222.8854000022693,2222.8854000022693,2222.8854000022693,4.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
PUT,/orders?user_id=8049&order_date=2022-04-11+20%3A01%3A37,1,0,2628.705999999511,2628.705999999511,2628.705999999511,2628.705999999511,4.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
PUT,/orders?user_id=8092&order_date=2022-04-11+20%3A01%3A11,1,0,2415.613099998154,2415.613099998154,2415.613099998154,2415.613099998154,4.0,0.0031903944183578415,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/orders?user_id=8169,2,0,5834.420700000919,6436.201900000015,5834.420700000919,7037.98309999911,6075.0,0.006380788836715683,0.0,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000
GET,/orders?user_id=8277,3,0,6100.0,5603.835500000666,3811.0858000000007,6910.449700000754,5371.0,0.009571183255073524,0.0,6100,6100,6900,6900,6900,6900,6900,6900,6900,6900,6900
PUT,/orders?user_id=8511&order_date=2022-04-11+20%3A01%3A53,1,0,2595.0943999996525,2595.0943999996525,2595.0943999996525,2595.0943999996525,4.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
PUT,/orders?user_id=8511&order_date=2022-04-11+20%3A02%3A00,1,0,4552.0040999981575,4552.0040999981575,4552.0040999981575,4552.0040999981575,4.0,0.0031903944183578415,0.0,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
PUT,/orders?user_id=8527&order_date=2022-04-11+20%3A01%3A03,1,0,2411.9597999997495,2411.9597999997495,2411.9597999997495,2411.9597999997495,4.0,0.0031903944183578415,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
PUT,/orders?user_id=8527&order_date=2022-04-11+20%3A01%3A13,1,0,2093.0883000000904,2093.0883000000904,2093.0883000000904,2093.0883000000904,4.0,0.0031903944183578415,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
PUT,/orders?user_id=8527&order_date=2022-04-11+20%3A01%3A19,1,0,1720.1831999991555,1720.1831999991555,1720.1831999991555,1720.1831999991555,4.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
PUT,/orders?user_id=8552&order_date=2022-04-11+20%3A00%3A51,1,0,38.93039999820758,38.93039999820758,38.93039999820758,38.93039999820758,4.0,0.0031903944183578415,0.0,39,39,39,39,39,39,39,39,39,39,39
PUT,/orders?user_id=8572&order_date=2022-04-11+20%3A01%3A07,1,0,1196.8846000017948,1196.8846000017948,1196.8846000017948,1196.8846000017948,4.0,0.0031903944183578415,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
PUT,/orders?user_id=8572&order_date=2022-04-11+20%3A01%3A09,1,0,984.3679000005068,984.3679000005068,984.3679000005068,984.3679000005068,4.0,0.0031903944183578415,0.0,980,980,980,980,980,980,980,980,980,980,980
PUT,/orders?user_id=8580&order_date=2022-04-11+20%3A01%3A30,1,0,2501.863500001491,2501.863500001491,2501.863500001491,2501.863500001491,4.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
PUT,/orders?user_id=8661&order_date=2022-04-11+20%3A01%3A01,1,0,1485.3820000025735,1485.3820000025735,1485.3820000025735,1485.3820000025735,4.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/orders?user_id=8676,1,0,12011.527099999512,12011.527099999512,12011.527099999512,12011.527099999512,13935.0,0.0031903944183578415,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A02%3A22,1,0,3977.4690000012924,3977.4690000012924,3977.4690000012924,3977.4690000012924,4.0,0.0031903944183578415,0.0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A02%3A51,1,0,1870.5054000020027,1870.5054000020027,1870.5054000020027,1870.5054000020027,4.0,0.0031903944183578415,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A03%3A02,1,0,2413.2269000001543,2413.2269000001543,2413.2269000001543,2413.2269000001543,4.0,0.0031903944183578415,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A03%3A05,1,0,1708.912500002043,1708.912500002043,1708.912500002043,1708.912500002043,4.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A03%3A17,1,0,1591.1750000013853,1591.1750000013853,1591.1750000013853,1591.1750000013853,4.0,0.0031903944183578415,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A03%3A21,1,0,4340.578900002583,4340.578900002583,4340.578900002583,4340.578900002583,4.0,0.0031903944183578415,0.0,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A03%3A31,1,0,3633.5158000001684,3633.5158000001684,3633.5158000001684,3633.5158000001684,4.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A03%3A36,1,0,2166.324199999508,2166.324199999508,2166.324199999508,2166.324199999508,4.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A03%3A39,1,0,7702.028799998516,7702.028799998516,7702.028799998516,7702.028799998516,4.0,0.0031903944183578415,0.0,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A03%3A56,1,0,2214.05009999944,2214.05009999944,2214.05009999944,2214.05009999944,4.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A04%3A20,1,0,1698.8468999988982,1698.8468999988982,1698.8468999988982,1698.8468999988982,4.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A04%3A55,1,0,4468.57209999871,4468.57209999871,4468.57209999871,4468.57209999871,4.0,0.0031903944183578415,0.0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A05%3A10,1,0,628.5824999977194,628.5824999977194,628.5824999977194,628.5824999977194,4.0,0.0031903944183578415,0.0,630,630,630,630,630,630,630,630,630,630,630
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A05%3A29,1,0,3268.716400001722,3268.716400001722,3268.716400001722,3268.716400001722,4.0,0.0031903944183578415,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A05%3A33,1,0,2930.4630000006,2930.4630000006,2930.4630000006,2930.4630000006,4.0,0.0031903944183578415,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
PUT,/orders?user_id=8806&order_date=2022-04-11+20%3A05%3A55,1,0,5512.190999997983,5512.190999997983,5512.190999997983,5512.190999997983,4.0,0.0031903944183578415,0.0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
PUT,/orders?user_id=8815&order_date=2022-04-11+20%3A01%3A24,1,0,2778.735700001562,2778.735700001562,2778.735700001562,2778.735700001562,4.0,0.0031903944183578415,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
PUT,/orders?user_id=8815&order_date=2022-04-11+20%3A01%3A36,1,0,3026.315999999497,3026.315999999497,3026.315999999497,3026.315999999497,4.0,0.0031903944183578415,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
PUT,/orders?user_id=8815&order_date=2022-04-11+20%3A01%3A41,1,0,3113.68130000119,3113.68130000119,3113.68130000119,3113.68130000119,4.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/orders?user_id=8863,13,0,7700.0,7483.99690000028,5115.349700001389,9546.805399997538,3909.0,0.041475127438651935,0.0,7700,8100,8200,8300,8400,9500,9500,9500,9500,9500,9500
PUT,/orders?user_id=8930&order_date=2022-04-11+20%3A01%3A03,1,0,1671.1997000020347,1671.1997000020347,1671.1997000020347,1671.1997000020347,4.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/orders?user_id=899,2,0,9625.98540000181,9890.14325000062,9625.98540000181,10154.30109999943,9379.0,0.006380788836715683,0.0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
GET,/orders?user_id=910,32,0,7800.0,7639.878803125157,4550.124699999287,10643.778600002406,6419.0,0.10209262138745093,0.0,7900,8100,8200,8600,9000,9300,11000,11000,11000,11000,11000
PUT,/orders?user_id=9111&order_date=2022-04-11+20%3A01%3A53,1,0,3590.16580000025,3590.16580000025,3590.16580000025,3590.16580000025,4.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
PUT,/orders?user_id=9263&order_date=2022-04-11+20%3A01%3A19,1,0,1499.2414999978791,1499.2414999978791,1499.2414999978791,1499.2414999978791,4.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
PUT,/orders?user_id=9348&order_date=2022-04-11+20%3A01%3A37,1,0,2689.061799999763,2689.061799999763,2689.061799999763,2689.061799999763,4.0,0.0031903944183578415,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
PUT,/orders?user_id=9380&order_date=2022-04-11+20%3A02%3A03,1,0,393.29129999896395,393.29129999896395,393.29129999896395,393.29129999896395,4.0,0.0031903944183578415,0.0,390,390,390,390,390,390,390,390,390,390,390
PUT,/orders?user_id=9380&order_date=2022-04-11+20%3A02%3A09,1,0,3358.5710000006657,3358.5710000006657,3358.5710000006657,3358.5710000006657,4.0,0.0031903944183578415,0.0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
PUT,/orders?user_id=9380&order_date=2022-04-11+20%3A02%3A17,1,0,1753.6005999972986,1753.6005999972986,1753.6005999972986,1753.6005999972986,4.0,0.0031903944183578415,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
PUT,/orders?user_id=9411&order_date=2022-04-11+20%3A01%3A07,1,0,1119.7016000005533,1119.7016000005533,1119.7016000005533,1119.7016000005533,4.0,0.0031903944183578415,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
PUT,/orders?user_id=9411&order_date=2022-04-11+20%3A01%3A11,1,0,2137.940000000526,2137.940000000526,2137.940000000526,2137.940000000526,4.0,0.0031903944183578415,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
PUT,/orders?user_id=9411&order_date=2022-04-11+20%3A01%3A15,1,0,1542.7887000005285,1542.7887000005285,1542.7887000005285,1542.7887000005285,4.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/orders?user_id=944,20,0,8500.0,9517.224644999806,7371.969799998624,13840.680600002088,10830.0,0.06380788836715683,0.0,8900,9500,11000,11000,14000,14000,14000,14000,14000,14000,14000
GET,/orders?user_id=950,1,0,7694.268400002329,7694.268400002329,7694.268400002329,7694.268400002329,7353.0,0.0031903944183578415,0.0,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700
PUT,/orders?user_id=9506&order_date=2022-04-11+20%3A00%3A54,1,0,567.4805999988166,567.4805999988166,567.4805999988166,567.4805999988166,4.0,0.0031903944183578415,0.0,570,570,570,570,570,570,570,570,570,570,570
PUT,/orders?user_id=9506&order_date=2022-04-11+20%3A00%3A55,1,0,571.3826999999583,571.3826999999583,571.3826999999583,571.3826999999583,4.0,0.0031903944183578415,0.0,570,570,570,570,570,570,570,570,570,570,570
PUT,/orders?user_id=9506&order_date=2022-04-11+20%3A00%3A56,1,0,992.1958999984781,992.1958999984781,992.1958999984781,992.1958999984781,4.0,0.0031903944183578415,0.0,990,990,990,990,990,990,990,990,990,990,990
PUT,/orders?user_id=9506&order_date=2022-04-11+20%3A00%3A58,1,0,2042.7883999982441,2042.7883999982441,2042.7883999982441,2042.7883999982441,4.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
PUT,/orders?user_id=9506&order_date=2022-04-11+20%3A01%3A01,1,0,1688.0994999992254,1688.0994999992254,1688.0994999992254,1688.0994999992254,4.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
PUT,/orders?user_id=9506&order_date=2022-04-11+20%3A01%3A04,1,0,1924.8427000020456,1924.8427000020456,1924.8427000020456,1924.8427000020456,4.0,0.0031903944183578415,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
PUT,/orders?user_id=9624&order_date=2022-04-11+20%3A01%3A36,1,0,3229.1207000016584,3229.1207000016584,3229.1207000016584,3229.1207000016584,4.0,0.0031903944183578415,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
PUT,/orders?user_id=9706&order_date=2022-04-11+20%3A02%3A15,1,0,2237.589399999706,2237.589399999706,2237.589399999706,2237.589399999706,4.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
PUT,/orders?user_id=9741&order_date=2022-04-11+20%3A02%3A36,1,0,3717.604699999356,3717.604699999356,3717.604699999356,3717.604699999356,4.0,0.0031903944183578415,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
PUT,/orders?user_id=9741&order_date=2022-04-11+20%3A03%3A53,1,0,2307.5478999999177,2307.5478999999177,2307.5478999999177,2307.5478999999177,4.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
PUT,/orders?user_id=9741&order_date=2022-04-11+20%3A04%3A05,1,0,9820.261900000332,9820.261900000332,9820.261900000332,9820.261900000332,4.0,0.0031903944183578415,0.0,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800
